mdb_id,name,wahlkreis_id,wahlkreis_name,fraktion,url,geburtsdatum,partei,mandatsart,img_url
2531,"Scholz, Olaf",61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,SPD,https://www.bundestag.de/abgeordnete/biografien/S/scholz_olaf-860468,14.06.1958,SPD,Direktwahl,https://www.bundestag.de/resource/image/862376/3x4/284/379/f57d755872084d5b265a9780432f0f25/8E05019A6137EA3D10871FBCE34CE47F/scholz_olaf.jpg
2235,"Schraps, Johannes",46,Hameln-Pyrmont – Holzminden,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schraps_johannes-857996,17.08.1983,SPD,Direktwahl,https://www.bundestag.de/resource/image/864716/3x4/284/379/e9cc84e878037fd73cd63b7b14a74ec4/9A2D96ECFCC133AB317CF8E0A074447F/schraps_johannes_gross.jpg
2532,"Schreider, Christian",207,Ludwigshafen/Frankenthal,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schreider_christian-861204,22.12.1971,SPD,Direktwahl,https://www.bundestag.de/resource/image/862628/3x4/284/379/614600949734dd3ff69831b184ff11a0/75A9F0DF1191B5024E150F701DFC6EA1/schreider_christian.png
2237,"Schreiner, Felix",288,Waldshut,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/schreiner_felix-857978,29.01.1986,CDU,Direktwahl,https://www.bundestag.de/resource/image/864714/3x4/284/379/cdcf14dad19a4d0d2fe27f5d8d0422d1/841BD0CB394B2F007E925E735A555C40/schreiner_felix_gross.jpg
2238,"Schrodi, Michael",215,Fürstenfeldbruck,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schrodi_michael-857998,03.07.1977,SPD,Landesliste,https://www.bundestag.de/resource/image/864712/3x4/284/379/cd2c322cbfac1c900abb7e8b0134fbc4/8BAE3351FCB8B2C4104F72CA7103D8D9/schrodi_michael_gross.jpg
2533,"Schröder, Christina-Johanne",28,Delmenhorst – Wesermarsch – Oldenburg-Land,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/schroeder_christina-860816,06.12.1983,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862378/3x4/284/379/b1e5fd898811a29e4f1c56443b9df40/8A6A088806C368EE8E96D75E977E5843/schroder_christina-johanne.jpg
2534,"Schröder, Ria",,,FDP,https://www.bundestag.de/abgeordnete/biografien/S/schroeder_ria-861210,07.03.1992,FDP,Landesliste,https://www.bundestag.de/resource/image/862380/3x4/284/379/60551f6acfdcf15316a7de4c8f4cea3/4C42775A006E3891E8CE9FAC326E24D7/schroder_ria.jpg
2535,"Schulz, Anja",44,Celle – Uelzen,FDP,https://www.bundestag.de/abgeordnete/biografien/S/schulz_anja-861214,28.10.1985,FDP,Landesliste,https://www.bundestag.de/resource/image/862382/3x4/284/379/41c9feb296a3378af18812e1b807b90e/C7C130E561F695C182FBFCB712B643FC/schulz_anja.png
2241,"Schulz, Uwe",173,Gießen,AfD,https://www.bundestag.de/abgeordnete/biografien/S/schulz_uwe-857986,12.12.1961,AfD,Landesliste,https://www.bundestag.de/resource/image/864710/3x4/284/379/746cefbd50a0fd462233f66f03c8aa53/A14E5938AB8831A0DD95162542C46A2C/schulz_uwe_gross.jpg
1936,"Schulz-Asche, Kordula",181,Main-Taunus,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/schulz-asche_kordula-858004,31.12.1956,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864708/3x4/284/379/b06f7c360aa62f85ca997ef11db07eb8/7BEF3D63E26721A6CC6D79EAC06E7E83/schulz-asche_kordula_gross.jpg
2536,"Schulze, Svenja",129,Münster,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schulze_svenja-860968,29.09.1968,SPD,Landesliste,https://www.bundestag.de/resource/image/862630/3x4/284/379/acace1b5eb1ed2e387f44a1c004df21f/EF19046C77C5B07D5CD323EB88239DA8/schulze_svenja.jpg
1500,"Schwabe, Frank",121,Recklinghausen I,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schwabe_frank-857980,12.11.1970,SPD,Direktwahl,https://www.bundestag.de/resource/image/864706/3x4/284/379/ced249ed491fa17530b7d7a12e2888e9/919D099BCF1679EE475425603E50C38D/schwabe_frank_bild.jpg
1704,"Schwartze, Stefan",133,Herford – Minden-Lübbecke II,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schwartze_stefan-857984,23.05.1974,SPD,Direktwahl,https://www.bundestag.de/resource/image/864704/3x4/284/379/170d307c0451e4c2d4b51a560d6ea864/5C96415632A34A5AAED6E97DE21AD059/schwartze_stefan_gross.jpg
1938,"Schwarz, Andreas",236,Bamberg,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schwarz_andreas-857988,03.03.1965,SPD,Landesliste,https://www.bundestag.de/resource/image/864766/3x4/284/379/319f9d5d154241972cfa567bccb9c9b3/0E6BCDFB634C454515755BCE67EFDBD7/schwarz_andreas_gross.jpg
1501,"Schwarzelühr-Sutter, Rita",288,Waldshut,SPD,https://www.bundestag.de/abgeordnete/biografien/S/schwarzeluehr-sutter_rita-857994,13.10.1962,SPD,Landesliste,https://www.bundestag.de/resource/image/864702/3x4/284/379/a1b459a06ed705291a5c034dd78dab6f/55E58E85A86E68BDDE9018B18A03429B/schwarzeluehr_sutter_rita_gross.jpg
2243,"Seestern-Pauly, Matthias",38,Osnabrück-Land,FDP,https://www.bundestag.de/abgeordnete/biografien/S/seestern_pauly_matthias-858010,28.02.1984,FDP,Landesliste,https://www.bundestag.de/resource/image/864784/3x4/284/379/73285e9d6e04104cba98ed8f774948ef/E7068F5A65E8753E76DD1F34AFE6D977/seestern_pauly_matthias_gross.jpg
2538,"Seidler, Stefan",1,Flensburg – Schleswig,fraktionslos,https://www.bundestag.de/abgeordnete/biografien/S/seidler_stefan-863288,18.12.1979,SSW,Landesliste,https://www.bundestag.de/resource/image/863302/3x4/284/379/c693b82735b5bd79907a51841918904e/6AAB7BEFA8ABFE67E7107DFF6ED572E4/seidler_stefan.jpg
1584,"Seif, Detlef",92,Euskirchen – Rhein-Erft-Kreis II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/seif_detlef-858062,15.08.1962,CDU,Direktwahl,https://www.bundestag.de/resource/image/864746/3x4/284/379/177c30e6f35a899defb304b6f962804a/9C9236B3EBC00FD321CE8132BFB8802E/seif_detlef_gross.jpg
2539,"Seiter, Prof. Dr. Stephan",264,Waiblingen,FDP,https://www.bundestag.de/abgeordnete/biografien/S/seiter_stephan-861238,18.03.1963,FDP,Landesliste,https://www.bundestag.de/resource/image/862634/3x4/284/379/aadf946c7c7431c00ea705d89251b0f8/C195B9DD381D7C0D3ACB91B34A412CE8/seiter_stephan.jpg
2244,"Seitz, Thomas",283,Emmendingen – Lahr,fraktionslos,https://www.bundestag.de/abgeordnete/biografien/S/seitz_thomas-858072,08.10.1967,AfD,Landesliste,https://www.bundestag.de/resource/image/864788/3x4/284/379/30f316fd0a16c79ef0593a92e8f6e803/4A0550249AE94E5B7097127DDA3F789B/seitz_thomas_gross.jpg
2540,"Seitzl, Dr. Lina",287,Konstanz,SPD,https://www.bundestag.de/abgeordnete/biografien/S/seitzl_lina-860184,03.06.1989,SPD,Landesliste,https://www.bundestag.de/resource/image/862392/3x4/284/379/afe61cea9b1256901e6276108af4ac86/BCF157F2A6679BEEE490730C9E39CFFA/seitzl_lina_bild.jpg
2541,"Sekmen, Melis",275,Mannheim,CDU,https://www.bundestag.de/abgeordnete/biografien/S/sekmen_melis-860156,26.09.1993,CDU/CSU,Landesliste,https://www.bundestag.de/resource/image/867480/3x4/284/379/b5157023566637154b6ad27c444e7ce7/A4D8AA37D2D522F7D2B3CF5FA36DF146/sekmen_melis_bild.jpg
2542,"Semet, Rainer",279,Pforzheim,FDP,https://www.bundestag.de/abgeordnete/biografien/S/semet_rainer-861240,04.09.1957,FDP,Landesliste,https://www.bundestag.de/resource/image/862394/3x4/284/379/749b5a2b10143aa6d38f7c8a9518fc6a/7E8A7FDD768E4F2F0B32ABB0E19642A0/semet_rainer.jpg
2245,"Sichert, Martin",244,Nürnberg-Nord,AfD,https://www.bundestag.de/abgeordnete/biografien/S/sichert_martin-858038,10.06.1980,AfD,Landesliste,https://www.bundestag.de/resource/image/864786/3x4/284/379/e1562c988b3c5bc4ec444f0e334511d7/C461CC7F56BD3E931B7D2FCC686EA35C/sichert_martin_gross.jpg
1333,"Silberhorn, Thomas",236,Bamberg,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/silberhorn_thomas-858036,12.11.1968,CSU,Direktwahl,https://www.bundestag.de/resource/image/864764/3x4/284/379/4d15f46ea52255573ee62db4a576efc8/A81D23C2E8D959489A323C4805403110/silberhorn_thomas_gross.jpg
2246,"Simon, Björn",185,Offenbach,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/simon_bjoern-858050,18.05.1981,CDU,Direktwahl,https://www.bundestag.de/resource/image/864814/3x4/284/379/3bc08b4fa7366c65f3638a9cccbdfa6c/FB6F27DAED2A1D46052585103E651A39/simon_bjoern_bild.jpg
1502,"Sitte, Dr. Petra",72,Halle,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/S/sitte_petra-858018,01.12.1960,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/864778/3x4/284/379/3efcbccabb05ff285e99dc410d141176/4A94CB7553B07C59222A2AA61DF411BE/sitte_petra_gross.jpg
1680,"Skudelny, Judith",258,Stuttgart I,FDP,https://www.bundestag.de/abgeordnete/biografien/S/skudelny_judith-858020,02.10.1975,FDP,Landesliste,https://www.bundestag.de/resource/image/864790/3x4/284/379/d8d56c65b6e571a69816efa4e71ba349/3BB904B3AC908643A0DB6DB610BFB9F0/skudelny_judith_gross.jpg
2543,"Slawik, Nyke",101,Leverkusen – Köln IV,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/slawik_nyke-860910,07.01.1994,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862396/3x4/284/379/b4e1b8035e856bee377daa8f16200c6c/24074CC8AAD756B6E7BED5DB0AD9DCBC/slawik_nyke.jpg
1940,"Sorge, Tino",69,Magdeburg,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/sorge_tino-858066,04.03.1975,CDU,Landesliste,https://www.bundestag.de/resource/image/864770/3x4/284/379/d5e3ad6a20ebdc607701b9c3ede1ed2a/7FFC46682C08E30AC05E5C42E667185F/sorge_tino_gross.jpg
1210,"Spahn, Jens",124,Steinfurt I – Borken I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/spahn_jens-858012,16.05.1980,CDU,Direktwahl,https://www.bundestag.de/resource/image/864748/3x4/284/379/32bf5126c24928b0333d93f5e37304d8/0729A714057E60F0977959B79F6DE8A6/spahn_jens_gross.jpg
2544,"Spallek, Dr. Anne Monika",127,Coesfeld – Steinfurt II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/spallek_anne-860938,16.01.1968,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/866398/3x4/284/379/9109f0cc9366c39f64142c02f4f614aa/2CA19C1EFA7B22D4F4DB37EFDBDC9AFC/spallek_anne.jpg
2250,"Spaniel, Dr. Dirk",258,Stuttgart I,AfD,https://www.bundestag.de/abgeordnete/biografien/S/spaniel_dirk-858024,03.11.1971,AfD,Landesliste,https://www.bundestag.de/resource/image/864792/3x4/284/379/68744ee10b6bc0cd0bf7ac130521209b/1F0A75C7CAB73CE485743275AD699C67/spaniel_dirk_gross.jpg
2545,"Spellerberg, Merle",160,Dresden II – Bautzen II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/spellerberg_merle-861260,13.11.1996,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/865944/3x4/284/379/53f25b37580e1e6866c69f5a5de4e297/3EA8CFD2A6110AA955D454E257A75820/spellerberg_merle.jpg
2251,"Springer, René",,,AfD,https://www.bundestag.de/abgeordnete/biografien/S/springer_rene-858058,15.07.1979,AfD,Landesliste,https://www.bundestag.de/resource/image/864802/3x4/284/379/8c88f95ec5db42d681ce84b55e2a7eea/2C423ED7F54D694E03A85AAA654CECFC/springer_rene_gross.jpg
1943,"Stadler, Svenja",36,Harburg,SPD,https://www.bundestag.de/abgeordnete/biografien/S/stadler_svenja-858016,26.08.1976,SPD,Direktwahl,https://www.bundestag.de/resource/image/864752/3x4/284/379/a4878c383b8a64c19c115b6c91cd9684/B0500ABAB3A5125EBC3A46C9A829B2E5/stadler_svenja_gross.jpg
2252,"Staffler, Katrin",215,Fürstenfeldbruck,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/staffler_katrin-858030,04.11.1981,CSU,Direktwahl,https://www.bundestag.de/resource/image/864760/3x4/284/379/86161904b589bbe5b57ffa5da41385a8/EBE41930EE8990CBCA4EE248432605E8/staffler_katrin_bild.jpg
1944,"Stamm-Fibich, Martina",242,Erlangen,SPD,https://www.bundestag.de/abgeordnete/biografien/S/stamm-fibich_martina-858054,23.04.1965,SPD,Landesliste,https://www.bundestag.de/resource/image/864780/3x4/284/379/64c00a5351fe187d79a44a75581445e3/F52F6918790385263B4C410A86BBE200/stamm-fibich_martina_gross.jpg
2253,"Stark-Watzinger, Bettina",181,Main-Taunus,FDP,https://www.bundestag.de/abgeordnete/biografien/S/stark_watzinger_bettina-858076,12.05.1968,FDP,Landesliste,https://www.bundestag.de/resource/image/864768/3x4/284/379/9d0aa30c08531ea8fbf427ffe2c7876a/ED062D32DA2C6AB7776F1167E1A64A95/stark_watzinger_bettina_gross.jpg
2547,"Steffen, Dr. Till",20,Hamburg-Eimsbüttel,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/steffen_till-860702,22.07.1973,BÜNDNIS 90/DIE GRÜNEN,Direktwahl,https://www.bundestag.de/resource/image/862408/3x4/284/379/9a1be46e457cfb7ee32c89247ea4123c/AD52DEE34285B4FB295741CE20F581BA/steffen_till.jpg
1945,"Stefinger, Dr. Wolfgang",218,München-Ost,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/stefinger_wolfgang-858064,20.04.1985,CSU,Direktwahl,https://www.bundestag.de/resource/image/864758/3x4/284/379/d16faeb7c03d9345862410b638202dc9/F6F0F2761B92412C0E5DFD16E688E0A8/stefinger_wolfgang_gross.jpg
1946,"Stegemann, Albert",31,Mittelems,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/stegemann_albert-858074,09.03.1976,CDU,Direktwahl,https://www.bundestag.de/resource/image/864762/3x4/284/379/ab05caa6bb2e6ae8abaa1a0ad08f2264/D0FA89EBD1B6EB6C8DCFB3F70B661367/stegemann_albert_gross.jpg
2548,"Stegner, Dr. Ralf",7,Pinneberg,SPD,https://www.bundestag.de/abgeordnete/biografien/S/stegner_ralf-861352,02.10.1959,SPD,Direktwahl,https://www.bundestag.de/resource/image/862412/3x4/284/379/dc577ef06e92624d10b1ea395939eb78/B82B6F417CC8A31613536A7E3D00A7FC/stegner_ralf.jpg
2255,"Stein, Mathias",5,Kiel,SPD,https://www.bundestag.de/abgeordnete/biografien/S/stein_mathias-858042,21.02.1970,SPD,Direktwahl,https://www.bundestag.de/resource/image/864812/3x4/284/379/146f648c5df7ab5b1df5ed4e7c579a64/C60E5E9488D16051FE405B03FDF3C288/stein_mathias_gross.jpg
1949,"Steiniger, Johannes",208,Neustadt – Speyer,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/steiniger_johannes-858032,18.06.1987,CDU,Direktwahl,https://www.bundestag.de/resource/image/864756/3x4/284/379/3f67b5624d0edb5f082945b72a039e65/A4BA78666579FFCAA7E5B1CAF3718F97/steiniger_johannes_gross.jpg
2549,"Steinmüller, Hanna",75,Berlin-Mitte,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/steinmueller_hanna-860510,09.04.1993,BÜNDNIS 90/DIE GRÜNEN,Direktwahl,https://www.bundestag.de/resource/image/862420/3x4/284/379/c53b64d41826bad01d934637779dc6a3/90485CE6AE245936CA00F3A75105B6B0/steinmuller_hanna.jpg
1341,"Stetten, Christian Freiherr von",268,Schwäbisch Hall – Hohenlohe,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/stetten_christian-858026,,,,https://www.bundestag.de/resource/image/864750/3x4/284/379/4f7b784d56ae8ca6cdc2318846c7e7b6/44B8E5CB6B522A09A0FF31CF12575C40/stetten_christian_gross.jpg
2550,"Sthamer, Nadja",153,Leipzig II,SPD,https://www.bundestag.de/abgeordnete/biografien/S/sthamer_nadja-861288,13.03.1990,SPD,Landesliste,https://www.bundestag.de/resource/image/869732/3x4/284/379/48a70301aad2b39fd1e19546ae9a530f/32577B91DEF18700CFBDF19F5FFFF677/sthamer_nadja.jpg
1632,"Stier, Dieter",73,Burgenland – Saalekreis,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/stier_dieter-858052,29.06.1964,CDU,Direktwahl,https://www.bundestag.de/resource/image/864754/3x4/284/379/ec32d3cda92a2d5d2f6c65d17748b1f4/A85721747769C323C701A21904742963/stier_dieter_gross.jpg
2551,"Stockmeier, Konrad",275,Mannheim,FDP,https://www.bundestag.de/abgeordnete/biografien/S/stockmeier_konrad-861292,03.05.1977,FDP,Landesliste,https://www.bundestag.de/resource/image/862994/3x4/284/379/186772da8ac4fb652e8f785c9fefb5ea/D44861569C76C5FD81FC6AEE2F721803/stockmeier_konrad.jpg
2552,"Stöber, Klaus",190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis,AfD,https://www.bundestag.de/abgeordnete/biografien/S/stoeber_klaus-863310,11.09.1961,AfD,Direktwahl,https://www.bundestag.de/resource/image/873938/3x4/284/379/8c11ed1f8bf6d3a5dc76667de0b167ff/BA5D6C88200FA22748CB8F5A93CA07E0/stoeber_klaus.jpg
2553,"Stöcker, Diana",282,Lörrach – Müllheim,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/stoecker_diana-861664,19.05.1970,CDU,Direktwahl,
2256,"Storch, Beatrix von",75,Berlin-Mitte,AfD,https://www.bundestag.de/abgeordnete/biografien/S/storch_beatrix-858070,,,,https://www.bundestag.de/resource/image/864782/3x4/284/379/94d07091bf607259c69e63f60e6ac590/17DBC3A986CE5228E08E2CFD127081E7/storch_beatrix_gross.jpg
2257,"Strack-Zimmermann, Dr. Marie-Agnes",106,Düsseldorf I,FDP,https://www.bundestag.de/abgeordnete/biografien/S/strack_zimmermann_marie-858040,10.03.1958,FDP,Landesliste,
1597,"Stracke, Stephan",257,Ostallgäu,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/stracke_stephan-858034,01.04.1974,CSU,Direktwahl,https://www.bundestag.de/resource/image/864744/3x4/284/379/e79a31f8414f72bcc1e45a7c88c9057f/91D7299B4D9A78A46078B4B5CA758544/stracke_stephan_gross.jpg
2259,"Strasser, Benjamin",294,Ravensburg,FDP,https://www.bundestag.de/abgeordnete/biografien/S/strasser_benjamin-858068,09.02.1987,FDP,Landesliste,https://www.bundestag.de/resource/image/864776/3x4/284/379/90e77e13708b18768669e9538f94d316/EDDBBDBD107C6ABB5C72FF9DBB004DB0/strasser_benjamin_gross.jpg
813,"Straubinger, Max",230,Rottal-Inn,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/straubinger_max-858078,12.08.1954,CSU,Direktwahl,https://www.bundestag.de/resource/image/864742/3x4/284/379/6fb0393ba7439dc8a5d5571c95ee5c6c/26F2BEE34CC81C45147E4734FFBE7C1E/straubinger_max_gross.jpg
1536,"Strengmann-Kuhn, Dr. Wolfgang",185,Offenbach,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/S/strengmann_kuhn_wolfgang-858022,20.05.1964,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864774/3x4/284/379/46485c6df49edc27fe943f46e5feb574/F8E402170EA1AF283CDEF5F52BEE5F1B/strengmann_kuhn_wolfgang_gross.jpg
2554,"Stüwe, Ruppert",79,Berlin-Steglitz-Zehlendorf,SPD,https://www.bundestag.de/abgeordnete/biografien/S/stuewe_ruppert-860420,21.05.1978,SPD,Landesliste,https://www.bundestag.de/resource/image/862426/3x4/284/379/37f24a7c13b8fc904d8ea4223900cd50/CB4C41FEEA287D07A861A87B574C6457/stuwe_ruppert.jpg
2555,"Stumpp, Christina",264,Waiblingen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/S/stumpp_christina-861926,16.11.1987,CDU,Direktwahl,https://www.bundestag.de/resource/image/862996/3x4/284/379/f1e4a10325e6eab9b4280b746869bb10/34E3744F31E705D37CF6D85821AB5000/stumpp_christina.jpg
2515,"Taher Saleh, Kassem",159,Dresden I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/T/taher_saleh_kassem-861262,01.06.1993,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862362/3x4/284/379/3237d7a308d6bb9fe11b9b0602cdb901/10DB6B06385DC44AD85E302C05B2AFA1/saleh_kassem.jpg
2262,"Tatti, Jessica",289,Reutlingen,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/T/tatti_jessica-858092,22.04.1981,BSW,Landesliste,https://www.bundestag.de/resource/image/864880/3x4/284/379/8a6ebe2c331a3ecfd776a9605908b9de/379F3B4B1C3C6C8DF6FDF8684831C0E6/tatti_jessica_gross.jpg
1954,"Tausend, Claudia",218,München-Ost,SPD,https://www.bundestag.de/abgeordnete/biografien/T/tausend_claudia-858110,22.07.1964,SPD,Landesliste,https://www.bundestag.de/resource/image/864882/3x4/284/379/9699eb92968e17d345c528a2f461aa6c/3A2543B989BBF92BBF0F70D54B7254CB/tausend_claudia_gross.jpg
2263,"Tebroke, Dr. Hermann-Josef",100,Rheinisch-Bergischer Kreis,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/T/tebroke_hermann-858098,19.01.1964,CDU,Direktwahl,https://www.bundestag.de/resource/image/864884/3x4/284/379/c13b3e6c41dceb06faec57dfee6c7278/4EA8B47F51116EBFBC357C729E2E75AD/tebroke_hermann_gross.jpg
2556,"Tesfaiesus, Awet",169,Werra-Meißner – Hersfeld-Rotenburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/T/tesfaiesus_awet-860740,05.10.1974,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862430/3x4/284/379/bb2f18091866613c22ca8ac268b64f08/1F649B79C1DD8DDF49FB9CB715CFFC0B/tesfaiesus_awet.jpg
2264,"Teuteberg, Linda",61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,FDP,https://www.bundestag.de/abgeordnete/biografien/T/teuteberg_linda-858100,22.04.1981,FDP,Landesliste,https://www.bundestag.de/resource/image/864886/3x4/284/379/5c47e2ac458d880361f603405a9d1d37/1EE9B37A1749E4908F8B63958B741B73/teuteberg_linda_gross.jpg
2557,"Teutrine, Jens",133,Herford – Minden-Lübbecke II,FDP,https://www.bundestag.de/abgeordnete/biografien/T/teutrine_jens-861326,22.10.1993,FDP,Landesliste,https://www.bundestag.de/resource/image/862432/3x4/284/379/3174376960c9a8a7896e11f59404113/723D8BE43878F6B54D2828D8A755994B/teutrine_jens.jpg
2265,"Theurer, Michael",271,Karlsruhe-Stadt,FDP,https://www.bundestag.de/abgeordnete/biografien/T/theurer_michael-858104,12.01.1967,FDP,Landesliste,https://www.bundestag.de/resource/image/864888/3x4/284/379/31ad6e6559afd0c45eac20622e1145db/5EEA26F2F97D83A201C016141E723EE1/theurer_michael_gross.jpg
1955,"Thews, Michael",145,Hamm – Unna II,SPD,https://www.bundestag.de/abgeordnete/biografien/T/thews_michael-858084,06.09.1964,SPD,Direktwahl,https://www.bundestag.de/resource/image/864890/3x4/284/379/a001c4718cbf89f27eb3c719db74a918/4DC8B5663E904AF925EC330DF73A5998/thews_michael_gross.jpg
2266,"Thies, Hans-Jürgen",146,Soest,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/T/thies_hans-858094,11.08.1955,CDU,Direktwahl,https://www.bundestag.de/resource/image/864892/3x4/284/379/7011d90c0bd9b808eea02d2cc3c882d0/EDCBF7025F2545A3E1A84A60E557F7C7/thies_hans_gross.jpg
1596,"Thomae, Stephan",256,Oberallgäu,FDP,https://www.bundestag.de/abgeordnete/biografien/T/thomae_stephan-858080,19.06.1968,FDP,Landesliste,https://www.bundestag.de/resource/image/864894/3x4/284/379/58a2af291a80758d70d7106e9fbc02b9/1C3A3D67807E3B14D3A363F11897B12C/thomae_stephan_gross.jpg
2267,"Throm, Alexander",267,Heilbronn,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/T/throm_alexander-858106,08.09.1968,CDU,Direktwahl,https://www.bundestag.de/resource/image/864896/3x4/284/379/cbac6883b4ab8f97efca2406e3a06228/352B075366D7D90D88E82411B4A83C21/throm_alexander_gross.jpg
1271,"Tillmann, Antje",193,Erfurt – Weimar – Weimarer Land II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/T/tillmann_antje-858090,28.08.1964,CDU,Landesliste,https://www.bundestag.de/resource/image/864898/3x4/284/379/15eb27ce49614d819c47d6f187e7e0af/27084309B9AB6B79F9909CD9F9ACCD08/tillmann_antje_gross.jpg
1956,"Timmermann-Fechter, Astrid",118,Mülheim – Essen I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/T/timmermann_fechter_astrid-860944,22.06.1963,CDU,Landesliste,https://www.bundestag.de/resource/image/862438/3x4/284/379/ab6aaf0d65060a8d15b5e6dec8522fd0/BEDC036912E63B7A44790A1C6C8D21BD/timmermann-fechter_astrid.jpg
2558,"Tippelt, Nico",165,Zwickau,FDP,https://www.bundestag.de/abgeordnete/biografien/T/tippelt_nico-861350,25.04.1967,FDP,Landesliste,https://www.bundestag.de/resource/image/865550/3x4/284/379/56a708eaefdec51e6cf94fbf9a3c13a6/BE632122C8684A85C8DEA451BC30C3E5/nico_tippelt_gross.jpg
1757,"Todtenhausen, Manfred",102,Wuppertal I,FDP,https://www.bundestag.de/abgeordnete/biografien/T/todtenhausen_manfred-858086,08.12.1950,FDP,Landesliste,https://www.bundestag.de/resource/image/864876/3x4/284/379/2646577566b60742c77cb517b54b9bc8/5B62A0B3A4F1C3BF2C3ED1F8B936DC85/Todtenhausen_manfred_gross.jpg
2269,"Töns, Markus",123,Gelsenkirchen,SPD,https://www.bundestag.de/abgeordnete/biografien/T/toens_markus-858096,01.01.1964,SPD,Direktwahl,https://www.bundestag.de/resource/image/864900/3x4/284/379/757c9912f276e5fabd8274f14aef573f/1CEDA81523E37BCB6C9BD87D8092B4E9/toens_markus_gross.jpg
1510,"Toncar, Dr. Florian",260,Böblingen,FDP,https://www.bundestag.de/abgeordnete/biografien/T/toncar_florian-858102,18.10.1979,FDP,Landesliste,https://www.bundestag.de/resource/image/864878/3x4/284/379/362789a999ae7714934610ec846f6a48/6F373F663E784C60E385EFC2D18ABED8/toncar_florian_gross.jpg
1957,"Träger, Carsten",243,Fürth,SPD,https://www.bundestag.de/abgeordnete/biografien/T/traeger_carsten-858082,25.10.1973,SPD,Landesliste,https://www.bundestag.de/resource/image/864902/3x4/284/379/c20e84d3c405c211fcd7b54503f4d953/C4599A5B91DAF23307DFFCF24E438666/traeger_carsten_gross.jpg
