mdb_id,ausschuss_id,funktion
2244,a15,
2540,a15,
2541,a15,
2542,a15,
2245,a15,
1333,a15,
2246,a15,o.M.
1502,a15,
1680,a15,
2543,a15,stv.V.
1940,a15,
1210,a15,
2544,a15,
2250,a15,O.
2545,a15,
2251,a15,
1943,a15,
2252,a15,
1944,a15,
2253,a15,
2547,a15,
1945,a15,
1946,a15,
2548,a15,
2255,a15,o.M.
1949,a15,
2549,a15,
1341,a15,
2550,a15,
1632,a15,
2551,a15,
2552,a15,
2553,a15,
2256,a15,
2257,a15,
1597,a15,
2259,a15,
813,a15,
1536,a15,
2554,a15,stv.M.
2555,a15,
2515,a15,
2262,a15,
1954,a15,
2263,a15,stv.M.
2556,a15,
2264,a15,
2557,a15,
2265,a15,
1955,a15,
2266,a15,
1596,a15,
2267,a15,
1271,a15,
1956,a15,
2558,a15,
1757,a15,
2269,a15,
1510,a15,
1957,a15,
2559,a15,o.M.
2560,a15,
2015,a15,stv.M.
2561,a15,
2270,a15,
2562,a15,
2271,a15,
1958,a15,
1512,a15,
1960,a15,
2272,a15,
2286,a15,
1964,a15,
1725,a15,
1570,a15,
2563,a15,
2594,a15,
2273,a15,
1723,a15,
2564,a15,
2565,a15,
1610,a15,
2566,a15,
2567,a15,
861402,a15,
2568,a15,
2569,a15,
1756,a15,
1180,a15,
1968,a15,
2276,a15,
2570,a15,
2571,a15,
2277,a15,
2293,a15,
1971,a15,
2572,a15,
2573,a15,
1690,a15,
2574,a15,
2575,a15,
2278,a15,
1973,a15,
2279,a15,
1974,a15,
1130,a15,
2280,a15,o.M.
2576,a15,
1975,a15,
2281,a15,
2144,a15,
1135,a15,
1519,a15,
2577,a15,
2578,a15,
2283,a15,
2579,a15,
2580,a15,
2284,a15,
2581,a15,
2582,a15,
2583,a15,
2584,a15,
1980,a15,
1984,a15,
2585,a15,
2285,a15,
1985,a15,
1990,a15,
2586,a15,
2587,a15,
2588,a15,
2314,a12,
2315,a12,
2316,a12,
2317,a12,
2318,a12,
2319,a12,stv.M.
2019,a12,
2320,a12,
2321,a12,
2322,a12,
1769,a12,
2020,a12,
2021,a12,
2022,a12,
1771,a12,
2323,a12,
1383,a12,
2324,a12,o.M.
1642,a12,stv.M.
2325,a12,
1773,a12,
1653,a12,
2326,a12,
2327,a12,
2328,a12,
2023,a12,
1774,a12,
1229,a12,
2329,a12,
1775,a12,
1776,a12,
2330,a12,
2331,a12,
2288,a12,
1385,a12,
2599,a12,
1297,a12,
973,a12,O.
2593,a12,
1607,a12,
2025,a12,
2332,a12,
2026,a12,
2029,a12,stv.M.
2335,a12,
2333,a12,
2334,a12,
2030,a12,
2441,a12,
2336,a12,
2337,a12,
2338,a12,
2032,a12,
2033,a12,
1558,a12,
2036,a12,
1566,a12,
1656,a12,
2339,a12,
2037,a12,
2340,a12,
2341,a12,
2038,a12,
2342,a12,
2313,a12,
2343,a12,stv.M.
1394,a12,
2039,a12,
2040,a12,
2344,a12,
1648,a12,o.M.
2041,a12,
1785,a12,
1175,a12,
2043,a12,
2044,a12,
2045,a12,
1619,a12,
2345,a12,
2046,a12,
1659,a12,
2047,a12,
2346,a12,o.M.
1701,a12,o.M.
2347,a12,
2299,a12,
2048,a12,stv.M.
2049,a12,
2589,a12,
2348,a12,
1661,a12,
2051,a12,
2053,a12,
2349,a12,
1787,a12,
2054,a12,
2055,a12,
2056,a12,
1264,a12,
2008,a12,stv.M.
2057,a12,
2058,a12,
2059,a12,
2350,a12,
2305,a12,stv.M.
1788,a12,
2060,a12,
1398,a12,
1917,a12,
993,a12,
2351,a12,
2352,a12,
1789,a12,
2353,a12,
2354,a12,
2355,a12,
2063,a12,
1791,a12,
1646,a12,
1288,a12,
2356,a12,
2064,a12,
1792,a12,
1793,a12,
2357,a12,o.M.
2358,a12,
2066,a12,
1794,a12,
1750,a12,
2359,a12,
2360,a12,
2361,a12,
2068,a12,
2362,a12,
2309,a12,
2363,a12,
2364,a12,
2365,a12,
2070,a12,stv.M.
1406,a12,
2071,a12,
1797,a12,
2072,a12,
2073,a12,o.M.
1799,a12,
2366,a12,
2367,a12,
1800,a12,
1801,a12,
2075,a12,stv.M.
1335,a12,
2076,a12,
2368,a12,
2369,a12,
2596,a12,
2077,a12,
1583,a12,
1806,a12,
1195,a12,
2079,a12,stv.M.
1011,a12,
1665,a12,
2082,a12,
2081,a12,
2371,a12,
2370,a12,
1649,a12,
2372,a12,
2373,a12,
2375,a12,
1808,a12,
2084,a12,
2374,a12,
1630,a12,
1408,a12,
2376,a12,
2086,a12,
1647,a12,
2377,a12,
1410,a12,
2378,a12,
2087,a12,
1994,a12,
2467,a12,
2379,a12,o.M.
1020,a12,
2380,a12,
1616,a12,
2091,a12,
2381,a12,
2382,a12,
2383,a12,
1155,a12,
763,a12,
1208,a12,
1269,a12,o.M.
2591,a12,o.M.
1412,a12,
2384,a12,
764,a12,
2093,a12,
1813,a12,stv.M.
2385,a12,o.M.
1815,a12,
2386,a12,
1176,a12,
167,a12,
1816,a12,
2387,a12,
2094,a12,
1324,a12,
1817,a12,
1818,a12,
1637,a12,S
1819,a12,
2096,a12,
1620,a12,
2388,a12,
1821,a12,
2389,a12,
1416,a12,
1822,a12,
2099,a12,
1824,a12,
1825,a12,
2289,a12,
1030,a12,
1586,a12,
2390,a12,
2101,a12,
1826,a12,stv.M.
2391,a12,
2392,a12,
1989,a12,
2102,a12,
1760,a12,S
2393,a12,
2395,a12,
2394,a12,
2104,a12,
2105,a12,
2106,a12,
2396,a12,
2397,a12,
2110,a12,stv.M.
2111,a12,
2605,a12,
1673,a12,
2398,a12,
2112,a12,
1538,a12,
1831,a12,
2114,a12,
2113,a12,
1674,a12,
2399,a12,
1832,a12,
2115,a12,
2116,a12,
1426,a12,
2604,a12,
2120,a12,
2121,a12,
1833,a12,
2400,a12,
2401,a12,
2122,a12,
2123,a12,
2402,a12,
2403,a12,
217,a12,
1578,a12,
2404,a12,
2125,a12,
1839,a12,
2127,a12,
1840,a12,
2405,a12,
2406,a12,
1738,a12,
2128,a12,
2129,a12,
1433,a12,
1845,a12,
1434,a12,
2407,a12,
1551,a12,
2408,a12,
2132,a12,
2134,a12,
2409,a12,
1851,a12,
2410,a12,
2411,a12,
1853,a12,
2412,a12,
2413,a12,
1720,a12,
2415,a12,
1996,a12,
2416,a12,
1557,a12,
2139,a12,
2417,a12,
1567,a12,
2140,a12,
1709,a12,
1855,a12,
2418,a12,
2141,a12,stv.M.
2419,a12,
1640,a12,
1580,a12,
2142,a12,
2420,a12,o.M.
1374,a12,stv.M.
2421,a12,
2422,a12,
2145,a12,
2423,a12,
1730,a12,
1734,a12,stv.M.
2146,a12,
2424,a12,
2148,a12,
1441,a12,
1860,a12,
1368,a12,
2147,a12,
2149,a12,
1859,a12,
2425,a12,
1442,a12,
2426,a12,
2151,a12,
2427,a12,o.M.
2428,a12,
2152,a12,
1050,a12,
2429,a12,
2602,a12,
1344,a12,
1174,a12,
2430,a12,
2603,a12,
2431,a12,
2432,a12,
2154,a12,
2433,a12,
1327,a12,
2156,a12,
1329,a12,
2434,a12,stv.M.
2435,a12,
1599,a12,
2436,a12,stv.M.
2437,a12,
2438,a12,
1865,a12,
1451,a12,
1561,a12,
2159,a12,
2160,a12,o.M.
2161,a12,
2295,a12,
1453,a12,
1866,a12,
2439,a12,o.M.
1867,a12,
2440,a12,
1569,a12,
1869,a12,
2442,a12,
2443,a12,stv.M.
2445,a12,
2444,a12,
2446,a12,
2447,a12,stv.M.
2162,a12,
1872,a12,
2163,a12,
1752,a12,
2164,a12,stv.M.
1631,a12,
1196,a12,
1241,a12,stv.M.
2449,a12,
2166,a12,
2167,a12,S
2450,a12,
1605,a12,
1243,a12,
2451,a12,
2452,a12,
2453,a12,
1621,a12,
1703,a12,
2454,a12,
2455,a12,
2290,a12,
1876,a12,
2456,a12,
2457,a12,
2173,a12,
2174,a12,
2459,a12,
2302,a12,
2460,a12,
2461,a12,
1458,a12,
1601,a12,
1347,a12,
2463,a12,
2462,a12,o.M.
2464,a12,
2465,a12,
779,a12,
2595,a12,stv.M.
2466,a12,
2468,a12,stv.M.
2469,a12,
1882,a12,
2178,a12,
2470,a12,
2471,a12,
1652,a12,
1463,a12,
2472,a12,
1883,a12,
2473,a12,o.M.
1885,a12,
1625,a12,
2184,a12,
2474,a12,
2181,a12,
2183,a12,
2475,a12,
1718,a12,
2476,a12,
2477,a12,
2186,a12,S
2187,a12,
1888,a12,
1469,a12,
2188,a12,
1470,a12,
2478,a12,
2479,a12,
2480,a12,
2190,a12,
1291,a12,
1556,a12,
2192,a12,
1889,a12,
2194,a12,
1309,a12,
2481,a12,
2482,a12,S
2483,a12,
2195,a12,o.M.
2484,a12,
2196,a12,
2486,a12,
2485,a12,
2198,a12,
1077,a12,
2199,a12,o.M.
1622,a12,
1529,a12,stv.M.
2487,a12,o.M.
2488,a12,
1895,a12,
1898,a12,
1899,a12,
1735,a12,
2489,a12,
2201,a12,
1896,a12,
2202,a12,stv.M.
1475,a12,stv.V.
2490,a12,
2203,a12,o.M.
2491,a12,
1900,a12,
2492,a12,
2493,a12,
2494,a12,
1085,a12,
1571,a12,
2495,a12,
2496,a12,
2205,a12,
2206,a12,
2207,a12,
1991,a12,
2498,a12,
2210,a12,
2499,a12,
2211,a12,
2500,a12,
2213,a12,
2214,a12,
1908,a12,
1909,a12,
2215,a12,
1912,a12,
788,a12,
1913,a12,
1914,a12,
2501,a12,
1915,a12,
429,a12,
2502,a12,
2503,a12,
2216,a12,
2504,a12,
2505,a12,
2506,a12,
2218,a12,
1916,a12,
2220,a12,
2507,a12,
1568,a12,
2221,a12,
1918,a12,
2508,a12,
2592,a12,
1484,a12,
1677,a12,
794,a12,
2509,a12,o.M.
1919,a12,
2510,a12,
2511,a12,
1920,a12,
2512,a12,
1307,a12,
1093,a12,
2597,a12,
2222,a12,
2223,a12,
2513,a12,
2514,a12,
1713,a12,
1921,a12,
1923,a12,
2601,a12,
1314,a12,
2000,a12,
1924,a12,
2590,a12,
2516,a12,
2226,a12,o.M.
1270,a12,
2517,a12,
2518,a12,
2519,a12,stv.M.
1488,a12,
2520,a12,
2521,a12,o.M.
2522,a12,
1926,a12,
1927,a12,
2523,a12,
1492,a12,
1928,a12,
2227,a12,
2524,a12,
1929,a12,
2525,a12,
2526,a12,o.M.
2230,a12,
1932,a12,
2527,a12,
2528,a12,
2231,a12,
2232,a12,
1097,a12,
2529,a12,
2234,a12,
1706,a12,
1602,a12,stv.M.
2530,a12,
2531,a12,
2235,a12,
2532,a12,
2237,a12,
2238,a12,
2533,a12,
2534,a12,
2535,a12,
2241,a12,
1936,a12,
2536,a12,
1500,a12,
1704,a12,
1938,a12,stv.M.
1501,a12,
2243,a12,
2538,a12,
1584,a12,
2539,a12,
2244,a12,
2540,a12,
2541,a12,
2542,a12,
2245,a12,
1333,a12,
2246,a12,
1502,a12,
1680,a12,
2543,a12,
1940,a12,
1210,a12,
2544,a12,
2250,a12,
2545,a12,o.M.
2251,a12,
1943,a12,
2252,a12,
1944,a12,
2253,a12,
2547,a12,
1945,a12,
1946,a12,
2548,a12,
2255,a12,stv.M.
1949,a12,
2549,a12,
1341,a12,
2550,a12,
1632,a12,
2551,a12,
2552,a12,
2553,a12,
2256,a12,
2257,a12,V.
1597,a12,
2259,a12,
813,a12,
1536,a12,
2554,a12,
2555,a12,
2515,a12,
2262,a12,
1954,a12,
2263,a12,
2556,a12,
2264,a12,
2557,a12,
2265,a12,
1955,a12,
2266,a12,
1596,a12,
2267,a12,
1271,a12,
1956,a12,
2558,a12,
1757,a12,
2269,a12,
1510,a12,
1957,a12,
2559,a12,
2560,a12,
2015,a12,
2561,a12,
2270,a12,
2562,a12,
2271,a12,
1958,a12,
1512,a12,
1960,a12,
2272,a12,O.
2286,a12,o.M.
1964,a12,o.M.
1725,a12,
1570,a12,
2563,a12,stv.M.
2594,a12,
2273,a12,
1723,a12,stv.M.
2564,a12,o.M.
2565,a12,stv.M.
1610,a12,
2566,a12,
2567,a12,
861402,a12,
2568,a12,
2569,a12,
1756,a12,
1180,a12,
1968,a12,
2276,a12,stv.M.
2570,a12,
2571,a12,
2277,a12,
2293,a12,o.M.
1971,a12,
2572,a12,
2573,a12,
1690,a12,
2574,a12,
2575,a12,
2278,a12,
1973,a12,
2279,a12,
1974,a12,
1130,a12,
2280,a12,
2576,a12,
1975,a12,
2281,a12,
2144,a12,
1135,a12,stv.M.
1519,a12,
2577,a12,
2578,a12,
2283,a12,
2579,a12,
2580,a12,
2284,a12,
2581,a12,
2582,a12,
2583,a12,
2584,a12,stv.M.
1980,a12,
1984,a12,stv.M.
2585,a12,
2285,a12,
1985,a12,
1990,a12,
2586,a12,
2587,a12,
2588,a12,
2314,a01,
2315,a01,
2316,a01,
2317,a01,
2318,a01,
2319,a01,
2019,a01,
2320,a01,
2321,a01,
2322,a01,
1769,a01,
2020,a01,
2021,a01,
2022,a01,stv.M.
1771,a01,
2323,a01,
1383,a01,
2324,a01,
1642,a01,
2325,a01,
1773,a01,
1653,a01,
2326,a01,
2327,a01,
2328,a01,
2023,a01,
1774,a01,
1229,a01,
2329,a01,
1775,a01,
1776,a01,
2330,a01,
2331,a01,
2288,a01,
1385,a01,
2599,a01,
1297,a01,
973,a01,
2593,a01,
1607,a01,
2025,a01,
2332,a01,
2026,a01,
2029,a01,
2335,a01,
2333,a01,
2334,a01,
2030,a01,
2441,a01,
2336,a01,
2337,a01,
2338,a01,
2032,a01,
2033,a01,
1558,a01,
2036,a01,
1566,a01,
1656,a01,
2339,a01,
2037,a01,stv.M.
2340,a01,
2341,a01,
2038,a01,
2342,a01,
2313,a01,
2343,a01,
1394,a01,
2039,a01,
2040,a01,
2344,a01,
1648,a01,
2041,a01,O.
1785,a01,
1175,a01,
2043,a01,
2044,a01,
2045,a01,
1619,a01,
2345,a01,
2046,a01,stv.M.
1659,a01,
2047,a01,
2346,a01,
1701,a01,
2347,a01,
2299,a01,
2048,a01,
2049,a01,
2589,a01,
2348,a01,
1661,a01,
2051,a01,
2053,a01,
2349,a01,
1787,a01,
2054,a01,
2055,a01,
2056,a01,
1264,a01,
2008,a01,
2057,a01,
2058,a01,
2059,a01,
2350,a01,
2305,a01,
1788,a01,
2060,a01,
1398,a01,
1917,a01,
993,a01,
2351,a01,
2352,a01,
1789,a01,
2353,a01,
2354,a01,o.M.
2355,a01,
2063,a01,stv.V.
1791,a01,
1646,a01,
1288,a01,
2356,a01,
2064,a01,
1792,a01,
1793,a01,
2357,a01,
2358,a01,
2066,a01,
1794,a01,
1750,a01,
2359,a01,
2360,a01,
2361,a01,
2068,a01,
2362,a01,o.M.
2309,a01,
2363,a01,
2364,a01,
2365,a01,
2070,a01,
1406,a01,
2071,a01,
1797,a01,
2072,a01,
2073,a01,
1799,a01,
2366,a01,
2367,a01,
1800,a01,O.
1801,a01,
2075,a01,
1335,a01,
2076,a01,
2368,a01,
2369,a01,
2596,a01,
2077,a01,
1583,a01,
1806,a01,
1195,a01,
2079,a01,
1011,a01,
1665,a01,stv.M.
2082,a01,
2081,a01,
2371,a01,
2370,a01,
1649,a01,
2372,a01,
2373,a01,
2375,a01,
1808,a01,
2084,a01,
2374,a01,
1630,a01,
1408,a01,
2376,a01,
2086,a01,
1647,a01,
2377,a01,
1410,a01,
2378,a01,
2087,a01,
1994,a01,
2467,a01,
2379,a01,
1020,a01,
2380,a01,stv.M.
1616,a01,
2091,a01,
2381,a01,
2382,a01,
2383,a01,
1155,a01,
763,a01,
1208,a01,
1269,a01,
2591,a01,
1412,a01,
2384,a01,
764,a01,
2093,a01,
1813,a01,
2385,a01,
1815,a01,
2386,a01,
1176,a01,
167,a01,
1816,a01,
2387,a01,
2094,a01,
1324,a01,
1817,a01,
1818,a01,
1637,a01,
1819,a01,
2096,a01,
1620,a01,
2388,a01,o.M.
1821,a01,
2389,a01,
1416,a01,
1822,a01,
2099,a01,stv.M.
1824,a01,o.M.
1825,a01,
2289,a01,
1030,a01,
1586,a01,
2390,a01,
2101,a01,
1826,a01,
2391,a01,
2392,a01,
1989,a01,
2102,a01,
1760,a01,
2393,a01,
2395,a01,
2394,a01,
2104,a01,
2105,a01,
2106,a01,stv.M.
2396,a01,
2397,a01,
2110,a01,
2111,a01,
2605,a01,
1673,a01,o.M.
2398,a01,
2112,a01,
1538,a01,
1831,a01,
2114,a01,
2113,a01,
1674,a01,
2399,a01,stv.M.
1832,a01,
2115,a01,
2116,a01,
1426,a01,
2604,a01,
2120,a01,
2121,a01,
1833,a01,stv.M.
2400,a01,
2401,a01,
2122,a01,
2123,a01,
2402,a01,
2403,a01,
217,a01,
1578,a01,
2404,a01,
2125,a01,
1839,a01,
2127,a01,o.M.
1840,a01,
2405,a01,
2406,a01,
1738,a01,
2128,a01,
2129,a01,
1433,a01,
1845,a01,
1434,a01,
2407,a01,
1551,a01,
2408,a01,
2132,a01,
2134,a01,
2409,a01,o.M.
1851,a01,
2410,a01,
2411,a01,
1853,a01,
2412,a01,
2413,a01,
1720,a01,
2415,a01,
1996,a01,
2416,a01,
1557,a01,
2139,a01,
2417,a01,
1567,a01,
2140,a01,
1709,a01,
1855,a01,
2418,a01,
2141,a01,
2419,a01,
1640,a01,
1580,a01,
2142,a01,
2420,a01,
1374,a01,
2421,a01,
2422,a01,
2145,a01,
2423,a01,
1730,a01,
1734,a01,
2146,a01,
2424,a01,
2148,a01,
1441,a01,
1860,a01,
1368,a01,
2147,a01,
2149,a01,
1859,a01,
2425,a01,
1442,a01,
2426,a01,
2151,a01,
2427,a01,
2428,a01,
2152,a01,
1050,a01,
2429,a01,
2602,a01,
1344,a01,
1174,a01,
2430,a01,
2603,a01,
2431,a01,
2432,a01,
2154,a01,
2433,a01,
1327,a01,
2156,a01,stv.M.
1329,a01,
2434,a01,
2435,a01,
1599,a01,
2436,a01,
2437,a01,
2438,a01,
1865,a01,
1451,a01,
1561,a01,
2159,a01,
2160,a01,
2161,a01,
2295,a01,
1453,a01,
1866,a01,
2439,a01,
1867,a01,
2440,a01,
1569,a01,
1869,a01,
2442,a01,
2443,a01,
2445,a01,
2444,a01,
2446,a01,stv.M.
2447,a01,stv.M.
2162,a01,
1872,a01,
2163,a01,
1752,a01,
2164,a01,
1631,a01,
1196,a01,
1241,a01,
2449,a01,
2166,a01,
2167,a01,
2450,a01,
1605,a01,
1243,a01,V.
2451,a01,
2452,a01,
2453,a01,
1621,a01,
1703,a01,
2454,a01,
2455,a01,
2290,a01,
1876,a01,
2456,a01,
2457,a01,
2173,a01,
2174,a01,
2459,a01,
2302,a01,
2460,a01,
2461,a01,
1458,a01,
1601,a01,
1347,a01,
2463,a01,
2462,a01,
2464,a01,
2465,a01,
779,a01,
2595,a01,
2466,a01,
2468,a01,
2469,a01,
1882,a01,
2178,a01,
2470,a01,
2471,a01,
1652,a01,
1463,a01,
2472,a01,
1883,a01,o.M.
2473,a01,
1885,a01,
1625,a01,
2184,a01,
2474,a01,
2181,a01,
2183,a01,
2475,a01,
1718,a01,
2476,a01,
2477,a01,
2186,a01,
2187,a01,
1888,a01,
1469,a01,o.M.
2188,a01,
1470,a01,
2478,a01,
2479,a01,
2480,a01,
2190,a01,
1291,a01,
1556,a01,
2192,a01,
1889,a01,
2194,a01,
1309,a01,
2481,a01,
2482,a01,
2483,a01,
2195,a01,
2484,a01,
2196,a01,
2486,a01,
2485,a01,
2198,a01,
1077,a01,
2199,a01,
1622,a01,
1529,a01,
2487,a01,
2488,a01,
1895,a01,
1898,a01,
1899,a01,
1735,a01,
2489,a01,
2201,a01,
1896,a01,
2202,a01,
1475,a01,
2490,a01,
2203,a01,
2491,a01,
1900,a01,
2492,a01,
2493,a01,
2494,a01,
1085,a01,
1571,a01,
2495,a01,
2496,a01,
2205,a01,
2206,a01,
2207,a01,
1991,a01,
2498,a01,
2210,a01,
2499,a01,stv.M.
2211,a01,
2500,a01,stv.M.
2213,a01,
2214,a01,O.
1908,a01,
1909,a01,
2215,a01,
1912,a01,
788,a01,
1913,a01,
1914,a01,
2501,a01,
1915,a01,
429,a01,
2502,a01,
2503,a01,
2216,a01,
2504,a01,
2505,a01,
2506,a01,stv.M.
2218,a01,
1916,a01,
2220,a01,
2507,a01,
1568,a01,
2221,a01,
1918,a01,
2508,a01,
2592,a01,
1484,a01,
1677,a01,
794,a01,
2509,a01,
1919,a01,
2510,a01,
2511,a01,stv.M.
1920,a01,
2512,a01,
1307,a01,
1093,a01,
2597,a01,
2222,a01,
2223,a01,
2513,a01,
2514,a01,
1713,a01,
1921,a01,
1923,a01,
2601,a01,
1314,a01,
2000,a01,
1924,a01,
2590,a01,
2516,a01,
2226,a01,
1270,a01,
2517,a01,
2518,a01,
2519,a01,
1488,a01,
2520,a01,
2521,a01,
2522,a01,
1926,a01,
1927,a01,
2523,a01,
1492,a01,o.M.
1928,a01,
2227,a01,
2524,a01,
1929,a01,
2525,a01,
2526,a01,
2230,a01,
1932,a01,
2527,a01,
2528,a01,
2231,a01,
2232,a01,
1097,a01,
2529,a01,
2234,a01,
1706,a01,O.
1602,a01,
2530,a01,
2531,a01,
2235,a01,
2532,a01,stv.M.
2237,a01,
2238,a01,
2533,a01,
2534,a01,
2535,a01,
2241,a01,
1936,a01,
2536,a01,
1500,a01,
1704,a01,
1938,a01,
1501,a01,
2243,a01,
2538,a01,
1584,a01,
2539,a01,
2244,a01,
2540,a01,
2541,a01,
2542,a01,
2245,a01,
1333,a01,
2246,a01,
1502,a01,O.
1680,a01,
2543,a01,
1940,a01,
1210,a01,
2544,a01,
2250,a01,
2545,a01,
2251,a01,
1943,a01,
2252,a01,
1944,a01,
2253,a01,
2547,a01,o.M.
1945,a01,
1946,a01,
2548,a01,
2255,a01,
1949,a01,
2549,a01,
1341,a01,stv.M.
2550,a01,
1632,a01,
2551,a01,
2552,a01,
2553,a01,
2256,a01,
2257,a01,
1597,a01,
2259,a01,
813,a01,
1536,a01,
2554,a01,
2555,a01,
2515,a01,
2262,a01,
1954,a01,
2263,a01,
2556,a01,
2264,a01,
2557,a01,
2265,a01,
1955,a01,
2266,a01,
1596,a01,O.
2267,a01,
1271,a01,
1956,a01,
2558,a01,
1757,a01,
2269,a01,
1510,a01,
1957,a01,
2559,a01,
2560,a01,
2015,a01,
2561,a01,
2270,a01,
2562,a01,
2271,a01,
1958,a01,
1512,a01,
1960,a01,
2272,a01,
2286,a01,
1964,a01,
1725,a01,
1570,a01,
2563,a01,
2594,a01,
2273,a01,
1723,a01,
2564,a01,
2565,a01,
1610,a01,
2566,a01,
2567,a01,
861402,a01,
2568,a01,
2569,a01,
1756,a01,
1180,a01,
1968,a01,
2276,a01,
2570,a01,
2571,a01,
2277,a01,
2293,a01,
1971,a01,
2572,a01,
2573,a01,
1690,a01,
2574,a01,
2575,a01,
2278,a01,
1973,a01,
2279,a01,
1974,a01,
1130,a01,
2280,a01,
2576,a01,
1975,a01,stv.M.
2281,a01,
2144,a01,
1135,a01,
1519,a01,
2577,a01,
2578,a01,
2283,a01,
2579,a01,
2580,a01,
2284,a01,
2581,a01,
2582,a01,
2583,a01,
2584,a01,
1980,a01,
1984,a01,
2585,a01,
2285,a01,
1985,a01,
1990,a01,
2586,a01,
2587,a01,
2588,a01,
2314,a09,
2315,a09,
2316,a09,
2317,a09,
2318,a09,
2319,a09,
2019,a09,
2320,a09,
2321,a09,
2322,a09,
1769,a09,
2020,a09,
2021,a09,
2022,a09,
1771,a09,
2323,a09,
1383,a09,
2324,a09,o.M.
1642,a09,
2325,a09,
1773,a09,
1653,a09,
2326,a09,o.M.
2327,a09,
2328,a09,
2023,a09,stv.M.
1774,a09,
1229,a09,
2329,a09,
1775,a09,
1776,a09,
2330,a09,
2331,a09,o.M.
2288,a09,
1385,a09,
2599,a09,stv.M.
1297,a09,
973,a09,
2593,a09,o.M.
1607,a09,
2025,a09,o.M.
2332,a09,
2026,a09,
2029,a09,
2335,a09,stv.M.
2333,a09,
2334,a09,
2030,a09,
2441,a09,
2336,a09,
2337,a09,
2338,a09,
2032,a09,
2033,a09,
1558,a09,
2036,a09,
1566,a09,
1656,a09,
2339,a09,
2037,a09,
2340,a09,
2341,a09,
2038,a09,
2342,a09,
2313,a09,
2343,a09,
1394,a09,
2039,a09,
2040,a09,
2344,a09,
1648,a09,
2041,a09,
1785,a09,
1175,a09,
2043,a09,
2044,a09,
2045,a09,
1619,a09,
2345,a09,
2046,a09,
1659,a09,
2047,a09,
2346,a09,
1701,a09,
2347,a09,
2299,a09,
2048,a09,
2049,a09,
2589,a09,
2348,a09,
1661,a09,
2051,a09,
2053,a09,
2349,a09,
1787,a09,
2054,a09,O.
2055,a09,
2056,a09,
1264,a09,stv.M.
2008,a09,
2057,a09,
2058,a09,stv.M.
2059,a09,
2350,a09,o.M.
2305,a09,
1788,a09,
2060,a09,
1398,a09,
1917,a09,
993,a09,
2351,a09,
2352,a09,o.M.
1789,a09,
2353,a09,
2354,a09,
2355,a09,
2063,a09,
1791,a09,
1646,a09,
1288,a09,
2356,a09,
2064,a09,
1792,a09,
1793,a09,
2357,a09,
2358,a09,
2066,a09,
1794,a09,O.
1750,a09,
2359,a09,
2360,a09,
2361,a09,
2068,a09,
2362,a09,
2309,a09,
2363,a09,
2364,a09,
2365,a09,
2070,a09,
1406,a09,
2071,a09,
1797,a09,
2072,a09,stv.M.
2073,a09,
1799,a09,
2366,a09,
2367,a09,
1800,a09,
1801,a09,
2075,a09,
1335,a09,
2076,a09,stv.M.
2368,a09,
2369,a09,
2596,a09,
2077,a09,
1583,a09,
1806,a09,
1195,a09,
2079,a09,
1011,a09,
1665,a09,
2082,a09,
2081,a09,
2371,a09,stv.M.
2370,a09,
1649,a09,
2372,a09,
2373,a09,
2375,a09,
1808,a09,
2084,a09,
2374,a09,
1630,a09,
1408,a09,
2376,a09,
2086,a09,
1647,a09,
2377,a09,
1410,a09,
2378,a09,
2087,a09,
1994,a09,
2467,a09,
2379,a09,
1020,a09,
2380,a09,
1616,a09,
2091,a09,
2381,a09,
2382,a09,stv.M.
2383,a09,
1155,a09,
763,a09,
1208,a09,V.
1269,a09,
2591,a09,
1412,a09,
2384,a09,
764,a09,
2093,a09,
1813,a09,
2385,a09,
1815,a09,
2386,a09,
1176,a09,
167,a09,
1816,a09,
2387,a09,
2094,a09,
1324,a09,
1817,a09,
1818,a09,
1637,a09,
1819,a09,
2096,a09,
1620,a09,
2388,a09,
1821,a09,
2389,a09,
1416,a09,
1822,a09,
2099,a09,
1824,a09,
1825,a09,
2289,a09,
1030,a09,
1586,a09,
2390,a09,
2101,a09,
1826,a09,
2391,a09,
2392,a09,
1989,a09,
2102,a09,
1760,a09,
2393,a09,
2395,a09,
2394,a09,
2104,a09,
2105,a09,
2106,a09,
2396,a09,stv.M.
2397,a09,
2110,a09,
2111,a09,
2605,a09,
1673,a09,
2398,a09,
2112,a09,
1538,a09,
1831,a09,
2114,a09,
2113,a09,
1674,a09,
2399,a09,
1832,a09,
2115,a09,
2116,a09,
1426,a09,
2604,a09,
2120,a09,o.M.
2121,a09,
1833,a09,
2400,a09,
2401,a09,
2122,a09,S
2123,a09,
2402,a09,stv.M.
2403,a09,
217,a09,
1578,a09,
2404,a09,
2125,a09,
1839,a09,
2127,a09,
1840,a09,
2405,a09,
2406,a09,
1738,a09,
2128,a09,
2129,a09,
1433,a09,
1845,a09,stv.M.
1434,a09,
2407,a09,
1551,a09,
2408,a09,
2132,a09,
2134,a09,
2409,a09,
1851,a09,
2410,a09,
2411,a09,
1853,a09,o.M.
2412,a09,O.
2413,a09,
1720,a09,
2415,a09,
1996,a09,
2416,a09,
1557,a09,
2139,a09,
2417,a09,
1567,a09,
2140,a09,
1709,a09,
1855,a09,
2418,a09,
2141,a09,stv.M.
2419,a09,
1640,a09,
